task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
316	f3/259a2e	ASSEMBLY_STATS_GLOBAL	Unicycler	COMPLETED	0	2021-10-24 11:03:21.227	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.8s	-	90.6%	0.0%	44.5 MB	310.3 MB	17.2 MB	986 B
5	5e/d0f654	ABYSS	LHS	FAILED	-	2021-10-23 12:59:46.739	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	1d 6m 14s	1d 6m 10s	-	-	-	-	-	-	-
317	8b/d49468	ABYSS	LHS	FAILED	-	2021-10-24 13:06:01.939	docker:cimendes/abyss:2.3.1-1	16	2d	-	64 GB	2d 6m 17s	2d 6m 12s	-	-	-	-	-	-	-
318	28/725fa8	ABYSS	LHS	FAILED	-	2021-10-26 13:12:34.293	docker:cimendes/abyss:2.3.1-1	24	3d	-	96 GB	3d 6m 15s	3d 5m 55s	-	-	-	-	-	-	-
319	d6/865236	PROCESS_VERSION	-	COMPLETED	0	2021-10-29 13:18:44.168	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.7s	1.6s	-	77.3%	0.0%	45.3 MB	314.7 MB	7.8 MB	1.5 KB
321	3c/5f074f	PROCESS_ASSEMBLY_STATS_GLOBAL	-	COMPLETED	0	2021-10-29 13:18:44.207	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.2s	749ms	-	121.1%	0.0%	8 MB	11.5 MB	7.8 MB	11.4 KB
326	d8/3ae967	PROCESS_ASSEMBLY_STATS_MAPPING	-	COMPLETED	0	2021-10-29 13:18:44.224	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	14.2s	1.1s	-	94.3%	0.0%	8.3 MB	11.2 MB	7.9 MB	103.2 KB
320	5a/7d8aa8	PROCESS_COMPLETNESS	-	COMPLETED	0	2021-10-29 13:18:44.199	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.3s	5.8s	-	89.9%	0.1%	112.1 MB	607.1 MB	95.6 MB	73 MB
322	96/86e787	PLOT_CONTIG_DISTRIBUTION	-	COMPLETED	0	2021-10-29 13:18:44.201	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.4s	3.9s	-	83.4%	0.1%	101.9 MB	382.7 MB	33.8 MB	10.4 MB
328	76/f724ec	PLOT_SNP_REFERENCE	-	COMPLETED	0	2021-10-29 13:18:44.205	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.6s	6.2s	-	85.2%	0.1%	101.3 MB	382.1 MB	101.3 MB	80.4 MB
329	a5/955b7f	PROCESS_MISASSEMBLY	-	COMPLETED	0	2021-10-29 13:18:44.251	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.5s	2.5s	-	84.3%	0.1%	96.8 MB	378.3 MB	31.4 MB	10.1 MB
323	6c/fc4cb6	PLOT_LX	-	COMPLETED	0	2021-10-29 13:18:44.241	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.1s	8.6s	-	92.0%	0.1%	100.7 MB	381 MB	141.6 MB	119.5 MB
327	cf/e27c32	PLOT_NGX	-	COMPLETED	0	2021-10-29 13:18:44.244	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.3s	9.4s	-	94.1%	0.1%	100.9 MB	381.7 MB	141.6 MB	119.6 MB
324	ad/e00cb6	PLOT_NAX	-	COMPLETED	0	2021-10-29 13:18:44.247	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.4s	9s	-	93.9%	0.1%	101.6 MB	382.2 MB	141.7 MB	119.6 MB
330	4a/c6e19b	PLOT_MISASSEMBLY	-	COMPLETED	0	2021-10-29 13:18:44.254	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29s	14.2s	-	97.7%	0.3%	353.1 MB	633.1 MB	80.8 MB	60.9 MB
332	fc/c2fe72	PLOT_GAP_BOXPLOT	-	COMPLETED	0	2021-10-29 13:18:44.189	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.4s	40.4s	-	98.4%	0.1%	98.7 MB	379.8 MB	31.3 MB	10.1 MB
325	61/2dbd22	PROCESS_SHRIMP_PLOT	-	COMPLETED	0	2021-10-29 13:18:44.195	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 44s	1m 30s	-	98.6%	0.1%	111.6 MB	392.3 MB	101.8 MB	82.1 MB
331	d5/601bcf	PLOT_GAP_REFERENCE	-	COMPLETED	0	2021-10-29 13:18:44.256	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 54s	1m 39s	-	99.7%	2.2%	2.8 GB	3 GB	91.7 MB	80.5 MB
333	18/6000f0	compile_reports	-	COMPLETED	0	2021-10-29 13:21:59.197	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 39s	3.9s	-	89.0%	0.1%	128.4 MB	410.2 MB	67.6 MB	28.3 MB
