,Reference,Assembler,NGx,Basepairs
171,Enterococcus_faecalis,SPAdes,70,0
172,Enterococcus_faecalis,SPAdes,71,0
173,Enterococcus_faecalis,SPAdes,72,0
174,Enterococcus_faecalis,SPAdes,73,0
175,Enterococcus_faecalis,SPAdes,74,0
176,Enterococcus_faecalis,SPAdes,75,0
177,Enterococcus_faecalis,SPAdes,76,0
178,Enterococcus_faecalis,SPAdes,77,0
179,Enterococcus_faecalis,SPAdes,78,0
180,Enterococcus_faecalis,SPAdes,79,0
181,Enterococcus_faecalis,SPAdes,80,0
182,Enterococcus_faecalis,SPAdes,81,0
183,Enterococcus_faecalis,SPAdes,82,0
184,Enterococcus_faecalis,SPAdes,83,0
185,Enterococcus_faecalis,SPAdes,84,0
186,Enterococcus_faecalis,SPAdes,85,0
187,Enterococcus_faecalis,SPAdes,86,0
188,Enterococcus_faecalis,SPAdes,87,0
189,Enterococcus_faecalis,SPAdes,88,0
190,Enterococcus_faecalis,SPAdes,89,0
191,Enterococcus_faecalis,SPAdes,90,0
192,Enterococcus_faecalis,SPAdes,91,0
193,Enterococcus_faecalis,SPAdes,92,0
194,Enterococcus_faecalis,SPAdes,93,0
195,Enterococcus_faecalis,SPAdes,94,0
196,Enterococcus_faecalis,SPAdes,95,0
197,Enterococcus_faecalis,SPAdes,96,0
198,Enterococcus_faecalis,SPAdes,97,0
199,Enterococcus_faecalis,SPAdes,98,0
200,Enterococcus_faecalis,SPAdes,99,0
201,Enterococcus_faecalis,SPAdes,100,0
202,Escherichia_coli_plasmid,SPAdes,0,0
203,Escherichia_coli_plasmid,SPAdes,1,0
204,Escherichia_coli_plasmid,SPAdes,2,0
205,Escherichia_coli_plasmid,SPAdes,3,0
206,Escherichia_coli_plasmid,SPAdes,4,0
207,Escherichia_coli_plasmid,SPAdes,5,0
208,Escherichia_coli_plasmid,SPAdes,6,0
209,Escherichia_coli_plasmid,SPAdes,7,0
210,Escherichia_coli_plasmid,SPAdes,8,0
211,Escherichia_coli_plasmid,SPAdes,9,0
212,Escherichia_coli_plasmid,SPAdes,10,0
213,Escherichia_coli_plasmid,SPAdes,11,0
214,Escherichia_coli_plasmid,SPAdes,12,0
215,Escherichia_coli_plasmid,SPAdes,13,0
216,Escherichia_coli_plasmid,SPAdes,14,0
217,Escherichia_coli_plasmid,SPAdes,15,0
218,Escherichia_coli_plasmid,SPAdes,16,0
219,Escherichia_coli_plasmid,SPAdes,17,0
220,Escherichia_coli_plasmid,SPAdes,18,0
221,Escherichia_coli_plasmid,SPAdes,19,0
222,Escherichia_coli_plasmid,SPAdes,20,0
223,Escherichia_coli_plasmid,SPAdes,21,0
224,Escherichia_coli_plasmid,SPAdes,22,0
225,Escherichia_coli_plasmid,SPAdes,23,0
226,Escherichia_coli_plasmid,SPAdes,24,0
227,Escherichia_coli_plasmid,SPAdes,25,0
228,Escherichia_coli_plasmid,SPAdes,26,0
229,Escherichia_coli_plasmid,SPAdes,27,0
230,Escherichia_coli_plasmid,SPAdes,28,0
231,Escherichia_coli_plasmid,SPAdes,29,0
232,Escherichia_coli_plasmid,SPAdes,30,0
233,Escherichia_coli_plasmid,SPAdes,31,0
234,Escherichia_coli_plasmid,SPAdes,32,0
235,Escherichia_coli_plasmid,SPAdes,33,0
236,Escherichia_coli_plasmid,SPAdes,34,0
237,Escherichia_coli_plasmid,SPAdes,35,0
238,Escherichia_coli_plasmid,SPAdes,36,0
239,Escherichia_coli_plasmid,SPAdes,37,0
240,Escherichia_coli_plasmid,SPAdes,38,0
241,Escherichia_coli_plasmid,SPAdes,39,0
242,Escherichia_coli_plasmid,SPAdes,40,0
243,Escherichia_coli_plasmid,SPAdes,41,0
244,Escherichia_coli_plasmid,SPAdes,42,0
245,Escherichia_coli_plasmid,SPAdes,43,0
246,Escherichia_coli_plasmid,SPAdes,44,0
247,Escherichia_coli_plasmid,SPAdes,45,0
248,Escherichia_coli_plasmid,SPAdes,46,0
249,Escherichia_coli_plasmid,SPAdes,47,0
250,Escherichia_coli_plasmid,SPAdes,48,0
251,Escherichia_coli_plasmid,SPAdes,49,0
252,Escherichia_coli_plasmid,SPAdes,50,0
253,Escherichia_coli_plasmid,SPAdes,51,0
254,Escherichia_coli_plasmid,SPAdes,52,0
255,Escherichia_coli_plasmid,SPAdes,53,0
256,Escherichia_coli_plasmid,SPAdes,54,0
257,Escherichia_coli_plasmid,SPAdes,55,0
258,Escherichia_coli_plasmid,SPAdes,56,0
259,Escherichia_coli_plasmid,SPAdes,57,0
260,Escherichia_coli_plasmid,SPAdes,58,0
261,Escherichia_coli_plasmid,SPAdes,59,0
262,Escherichia_coli_plasmid,SPAdes,60,0
263,Escherichia_coli_plasmid,SPAdes,61,0
264,Escherichia_coli_plasmid,SPAdes,62,0
265,Escherichia_coli_plasmid,SPAdes,63,0
266,Escherichia_coli_plasmid,SPAdes,64,0
267,Escherichia_coli_plasmid,SPAdes,65,0
268,Escherichia_coli_plasmid,SPAdes,66,0
269,Escherichia_coli_plasmid,SPAdes,67,0
270,Escherichia_coli_plasmid,SPAdes,68,0
271,Escherichia_coli_plasmid,SPAdes,69,0
272,Escherichia_coli_plasmid,SPAdes,70,0
273,Escherichia_coli_plasmid,SPAdes,71,0
274,Escherichia_coli_plasmid,SPAdes,72,0
275,Escherichia_coli_plasmid,SPAdes,73,0
