,Reference,Assembler,Lx,nContigs
232,Escherichia_coli_plasmid,GATBMiniaPipeline,30,0
233,Escherichia_coli_plasmid,GATBMiniaPipeline,31,0
234,Escherichia_coli_plasmid,GATBMiniaPipeline,32,0
235,Escherichia_coli_plasmid,GATBMiniaPipeline,33,0
236,Escherichia_coli_plasmid,GATBMiniaPipeline,34,0
237,Escherichia_coli_plasmid,GATBMiniaPipeline,35,0
238,Escherichia_coli_plasmid,GATBMiniaPipeline,36,0
239,Escherichia_coli_plasmid,GATBMiniaPipeline,37,0
240,Escherichia_coli_plasmid,GATBMiniaPipeline,38,0
241,Escherichia_coli_plasmid,GATBMiniaPipeline,39,0
242,Escherichia_coli_plasmid,GATBMiniaPipeline,40,0
243,Escherichia_coli_plasmid,GATBMiniaPipeline,41,0
244,Escherichia_coli_plasmid,GATBMiniaPipeline,42,0
245,Escherichia_coli_plasmid,GATBMiniaPipeline,43,0
246,Escherichia_coli_plasmid,GATBMiniaPipeline,44,0
247,Escherichia_coli_plasmid,GATBMiniaPipeline,45,0
248,Escherichia_coli_plasmid,GATBMiniaPipeline,46,0
249,Escherichia_coli_plasmid,GATBMiniaPipeline,47,0
250,Escherichia_coli_plasmid,GATBMiniaPipeline,48,0
251,Escherichia_coli_plasmid,GATBMiniaPipeline,49,1
252,Escherichia_coli_plasmid,GATBMiniaPipeline,50,1
253,Escherichia_coli_plasmid,GATBMiniaPipeline,51,1
254,Escherichia_coli_plasmid,GATBMiniaPipeline,52,1
255,Escherichia_coli_plasmid,GATBMiniaPipeline,53,1
256,Escherichia_coli_plasmid,GATBMiniaPipeline,54,1
257,Escherichia_coli_plasmid,GATBMiniaPipeline,55,1
258,Escherichia_coli_plasmid,GATBMiniaPipeline,56,1
259,Escherichia_coli_plasmid,GATBMiniaPipeline,57,1
260,Escherichia_coli_plasmid,GATBMiniaPipeline,58,1
261,Escherichia_coli_plasmid,GATBMiniaPipeline,59,1
262,Escherichia_coli_plasmid,GATBMiniaPipeline,60,1
263,Escherichia_coli_plasmid,GATBMiniaPipeline,61,1
264,Escherichia_coli_plasmid,GATBMiniaPipeline,62,1
265,Escherichia_coli_plasmid,GATBMiniaPipeline,63,1
266,Escherichia_coli_plasmid,GATBMiniaPipeline,64,1
267,Escherichia_coli_plasmid,GATBMiniaPipeline,65,1
268,Escherichia_coli_plasmid,GATBMiniaPipeline,66,1
269,Escherichia_coli_plasmid,GATBMiniaPipeline,67,1
270,Escherichia_coli_plasmid,GATBMiniaPipeline,68,1
271,Escherichia_coli_plasmid,GATBMiniaPipeline,69,1
272,Escherichia_coli_plasmid,GATBMiniaPipeline,70,1
273,Escherichia_coli_plasmid,GATBMiniaPipeline,71,1
274,Escherichia_coli_plasmid,GATBMiniaPipeline,72,1
