,Reference,Assembler,NGx,Basepairs
146,Enterococcus_faecalis,GATBMiniaPipeline,45,186255
147,Enterococcus_faecalis,GATBMiniaPipeline,46,186255
148,Enterococcus_faecalis,GATBMiniaPipeline,47,186255
149,Enterococcus_faecalis,GATBMiniaPipeline,48,186255
150,Enterococcus_faecalis,GATBMiniaPipeline,49,186255
151,Enterococcus_faecalis,GATBMiniaPipeline,50,179847
152,Enterococcus_faecalis,GATBMiniaPipeline,51,179847
153,Enterococcus_faecalis,GATBMiniaPipeline,52,179847
154,Enterococcus_faecalis,GATBMiniaPipeline,53,179847
155,Enterococcus_faecalis,GATBMiniaPipeline,54,179847
156,Enterococcus_faecalis,GATBMiniaPipeline,55,179847
157,Enterococcus_faecalis,GATBMiniaPipeline,56,124040
158,Enterococcus_faecalis,GATBMiniaPipeline,57,124040
159,Enterococcus_faecalis,GATBMiniaPipeline,58,124040
160,Enterococcus_faecalis,GATBMiniaPipeline,59,124040
161,Enterococcus_faecalis,GATBMiniaPipeline,60,121475
162,Enterococcus_faecalis,GATBMiniaPipeline,61,121475
163,Enterococcus_faecalis,GATBMiniaPipeline,62,121475
164,Enterococcus_faecalis,GATBMiniaPipeline,63,121475
165,Enterococcus_faecalis,GATBMiniaPipeline,64,121475
166,Enterococcus_faecalis,GATBMiniaPipeline,65,121475
167,Enterococcus_faecalis,GATBMiniaPipeline,66,121475
168,Enterococcus_faecalis,GATBMiniaPipeline,67,121475
169,Enterococcus_faecalis,GATBMiniaPipeline,68,121475
170,Enterococcus_faecalis,GATBMiniaPipeline,69,118882
171,Enterococcus_faecalis,GATBMiniaPipeline,70,118882
172,Enterococcus_faecalis,GATBMiniaPipeline,71,118882
173,Enterococcus_faecalis,GATBMiniaPipeline,72,118882
174,Enterococcus_faecalis,GATBMiniaPipeline,73,96190
175,Enterococcus_faecalis,GATBMiniaPipeline,74,96190
176,Enterococcus_faecalis,GATBMiniaPipeline,75,96190
177,Enterococcus_faecalis,GATBMiniaPipeline,76,69239
178,Enterococcus_faecalis,GATBMiniaPipeline,77,69239
179,Enterococcus_faecalis,GATBMiniaPipeline,78,69239
180,Enterococcus_faecalis,GATBMiniaPipeline,79,63226
181,Enterococcus_faecalis,GATBMiniaPipeline,80,63226
182,Enterococcus_faecalis,GATBMiniaPipeline,81,55986
183,Enterococcus_faecalis,GATBMiniaPipeline,82,55986
184,Enterococcus_faecalis,GATBMiniaPipeline,83,46882
185,Enterococcus_faecalis,GATBMiniaPipeline,84,46882
186,Enterococcus_faecalis,GATBMiniaPipeline,85,46619
187,Enterococcus_faecalis,GATBMiniaPipeline,86,46577
188,Enterococcus_faecalis,GATBMiniaPipeline,87,46577
189,Enterococcus_faecalis,GATBMiniaPipeline,88,44155
190,Enterococcus_faecalis,GATBMiniaPipeline,89,44155
191,Enterococcus_faecalis,GATBMiniaPipeline,90,41985
192,Enterococcus_faecalis,GATBMiniaPipeline,91,38932
193,Enterococcus_faecalis,GATBMiniaPipeline,92,36918
194,Enterococcus_faecalis,GATBMiniaPipeline,93,36918
195,Enterococcus_faecalis,GATBMiniaPipeline,94,33045
196,Enterococcus_faecalis,GATBMiniaPipeline,95,32360
197,Enterococcus_faecalis,GATBMiniaPipeline,96,30714
198,Enterococcus_faecalis,GATBMiniaPipeline,97,29387
199,Enterococcus_faecalis,GATBMiniaPipeline,98,25062
200,Enterococcus_faecalis,GATBMiniaPipeline,99,23025
201,Enterococcus_faecalis,GATBMiniaPipeline,100,17682
202,Escherichia_coli_plasmid,GATBMiniaPipeline,0,53174
203,Escherichia_coli_plasmid,GATBMiniaPipeline,1,53174
204,Escherichia_coli_plasmid,GATBMiniaPipeline,2,53174
205,Escherichia_coli_plasmid,GATBMiniaPipeline,3,53174
206,Escherichia_coli_plasmid,GATBMiniaPipeline,4,53174
207,Escherichia_coli_plasmid,GATBMiniaPipeline,5,53174
208,Escherichia_coli_plasmid,GATBMiniaPipeline,6,53174
209,Escherichia_coli_plasmid,GATBMiniaPipeline,7,53174
210,Escherichia_coli_plasmid,GATBMiniaPipeline,8,53174
211,Escherichia_coli_plasmid,GATBMiniaPipeline,9,53174
212,Escherichia_coli_plasmid,GATBMiniaPipeline,10,53174
213,Escherichia_coli_plasmid,GATBMiniaPipeline,11,53174
214,Escherichia_coli_plasmid,GATBMiniaPipeline,12,53174
215,Escherichia_coli_plasmid,GATBMiniaPipeline,13,53174
216,Escherichia_coli_plasmid,GATBMiniaPipeline,14,53174
217,Escherichia_coli_plasmid,GATBMiniaPipeline,15,53174
218,Escherichia_coli_plasmid,GATBMiniaPipeline,16,53174
219,Escherichia_coli_plasmid,GATBMiniaPipeline,17,53174
220,Escherichia_coli_plasmid,GATBMiniaPipeline,18,53174
221,Escherichia_coli_plasmid,GATBMiniaPipeline,19,53174
222,Escherichia_coli_plasmid,GATBMiniaPipeline,20,53174
223,Escherichia_coli_plasmid,GATBMiniaPipeline,21,53174
224,Escherichia_coli_plasmid,GATBMiniaPipeline,22,53174
225,Escherichia_coli_plasmid,GATBMiniaPipeline,23,53174
226,Escherichia_coli_plasmid,GATBMiniaPipeline,24,53174
227,Escherichia_coli_plasmid,GATBMiniaPipeline,25,53174
228,Escherichia_coli_plasmid,GATBMiniaPipeline,26,53174
229,Escherichia_coli_plasmid,GATBMiniaPipeline,27,53174
230,Escherichia_coli_plasmid,GATBMiniaPipeline,28,53174
231,Escherichia_coli_plasmid,GATBMiniaPipeline,29,53174
232,Escherichia_coli_plasmid,GATBMiniaPipeline,30,53174
233,Escherichia_coli_plasmid,GATBMiniaPipeline,31,53174
234,Escherichia_coli_plasmid,GATBMiniaPipeline,32,53174
235,Escherichia_coli_plasmid,GATBMiniaPipeline,33,53174
236,Escherichia_coli_plasmid,GATBMiniaPipeline,34,53174
237,Escherichia_coli_plasmid,GATBMiniaPipeline,35,53174
238,Escherichia_coli_plasmid,GATBMiniaPipeline,36,53174
239,Escherichia_coli_plasmid,GATBMiniaPipeline,37,53174
240,Escherichia_coli_plasmid,GATBMiniaPipeline,38,53174
241,Escherichia_coli_plasmid,GATBMiniaPipeline,39,53174
242,Escherichia_coli_plasmid,GATBMiniaPipeline,40,53174
243,Escherichia_coli_plasmid,GATBMiniaPipeline,41,53174
244,Escherichia_coli_plasmid,GATBMiniaPipeline,42,53174
245,Escherichia_coli_plasmid,GATBMiniaPipeline,43,53174
246,Escherichia_coli_plasmid,GATBMiniaPipeline,44,53174
247,Escherichia_coli_plasmid,GATBMiniaPipeline,45,53174
248,Escherichia_coli_plasmid,GATBMiniaPipeline,46,53174
249,Escherichia_coli_plasmid,GATBMiniaPipeline,47,53174
250,Escherichia_coli_plasmid,GATBMiniaPipeline,48,53174
251,Escherichia_coli_plasmid,GATBMiniaPipeline,49,28587
252,Escherichia_coli_plasmid,GATBMiniaPipeline,50,28587
253,Escherichia_coli_plasmid,GATBMiniaPipeline,51,28587
254,Escherichia_coli_plasmid,GATBMiniaPipeline,52,28587
255,Escherichia_coli_plasmid,GATBMiniaPipeline,53,28587
256,Escherichia_coli_plasmid,GATBMiniaPipeline,54,28587
257,Escherichia_coli_plasmid,GATBMiniaPipeline,55,28587
258,Escherichia_coli_plasmid,GATBMiniaPipeline,56,28587
259,Escherichia_coli_plasmid,GATBMiniaPipeline,57,28587
260,Escherichia_coli_plasmid,GATBMiniaPipeline,58,28587
261,Escherichia_coli_plasmid,GATBMiniaPipeline,59,28587
262,Escherichia_coli_plasmid,GATBMiniaPipeline,60,28587
263,Escherichia_coli_plasmid,GATBMiniaPipeline,61,28587
264,Escherichia_coli_plasmid,GATBMiniaPipeline,62,28587
265,Escherichia_coli_plasmid,GATBMiniaPipeline,63,28587
266,Escherichia_coli_plasmid,GATBMiniaPipeline,64,28587
267,Escherichia_coli_plasmid,GATBMiniaPipeline,65,28587
268,Escherichia_coli_plasmid,GATBMiniaPipeline,66,28587
269,Escherichia_coli_plasmid,GATBMiniaPipeline,67,28587
