task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
328	d0/551e1a	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:09:13.037	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13s	-	302.3%	0.6%	793.6 MB	1.7 GB	118 MB	119.3 KB
329	d1/2dbf4b	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:09:33.047	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.7s	-	106.5%	0.1%	72.6 MB	490.5 MB	13.8 MB	3.1 KB
330	0c/13edfd	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:09:33.044	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4.8s	-	71.8%	0.1%	101.7 MB	542.2 MB	97.7 MB	29.7 KB
331	65/b21db4	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:09:33.040	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	25s	22.8s	-	99.6%	0.4%	557.8 MB	1001.9 MB	97.7 MB	27.6 KB
332	ca/2f5764	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:09:33.091	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	49.8s	45.4s	-	99.3%	0.3%	335 MB	775.8 MB	127.2 MB	100.7 KB
327	36/29cfd4	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:09:08.049	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 20s	4m 18s	-	162.9%	1.9%	2.4 GB	3.2 GB	5.5 GB	1.9 GB
333	a0/8810d2	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:13:28.074	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.6s	-	132.6%	0.0%	44.9 MB	474.7 MB	36.9 MB	965 B
300	b6/a2fe8a	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 00:54:32.962	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	21m 30s	21m 27s	-	171.0%	2.3%	2.9 GB	3.5 GB	17.1 GB	9.2 GB
334	60/3486d0	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-08-01 01:16:03.117	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	1.5s	-	132.6%	0.0%	48.6 MB	484.5 MB	21.6 MB	919 B
33	70/16e142	METASPADES	ERR2984773	COMPLETED	0	2021-07-31 23:44:47.361	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 32m 44s	1h 32m 31s	-	311.1%	5.1%	6.5 GB	7.6 GB	16.2 GB	64.4 GB
335	d5/ca26ad	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-08-01 01:17:33.124	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	135.8%	0.1%	92.3 MB	2.9 GB	53 MB	31 MB
337	6c/ecbbc0	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 01:17:38.129	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13s	-	305.1%	0.6%	754.3 MB	1.6 GB	119.6 MB	161.9 KB
341	4d/e6feea	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-08-01 01:17:58.122	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.3s	-	114.7%	0.1%	76.5 MB	494 MB	13.9 MB	2 KB
52	3f/dcdd50	SKESA	LNN	COMPLETED	0	2021-07-31 23:44:47.458	docker:cimendes/skesa:2.4.0-1	4	-	-	16 GB	1h 33m 23s	1h 33m 16s	-	304.1%	4.0%	10.1 GB	11.8 GB	2 GB	8 MB
338	4c/904435	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-08-01 01:17:58.168	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	14.9s	9.8s	-	99.4%	0.1%	111.1 MB	551.7 MB	98.2 MB	150.3 KB
342	b5/0f85ec	FILTER_ASSEMBLY	SKESA	COMPLETED	0	2021-08-01 01:18:13.122	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	997ms	-	112.1%	0.0%	11.5 MB	55.5 MB	11.4 MB	4.4 MB
339	be/a41821	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-08-01 01:17:58.172	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	26.4s	-	97.9%	0.3%	361.3 MB	804.4 MB	98.2 MB	29.1 KB
344	76/e2e060	ASSEMBLY_MAPPING	SKESA	COMPLETED	0	2021-08-01 01:18:18.135	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	10s	6.3s	-	186.5%	0.5%	684.7 MB	1 GB	92.9 MB	269.6 KB
347	c2/f41d5f	SNP_ASSESSMENT	SKESA	COMPLETED	0	2021-08-01 01:18:28.127	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2.7s	-	75.7%	0.1%	104.9 MB	545.7 MB	99.5 MB	1023 B
346	62/65b4af	MISASSEMBLY	SKESA	COMPLETED	0	2021-08-01 01:18:28.172	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2s	-	127.8%	0.1%	65.5 MB	507 MB	14 MB	5.1 KB
345	9a/e7cf8a	GAP_ASSESSMENT	SKESA	COMPLETED	0	2021-08-01 01:18:28.123	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.9s	13.3s	-	93.9%	0.2%	211.6 MB	652.3 MB	99.5 MB	95.7 KB
340	0e/e9aaea	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 01:17:58.175	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	54.8s	48.7s	-	97.7%	0.3%	346 MB	787.5 MB	129.4 MB	224.5 KB
348	97/ac02d9	ASSEMBLY_STATS_MAPPING	SKESA	COMPLETED	0	2021-08-01 01:18:28.214	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	24.9s	18.5s	-	101.4%	0.3%	337.5 MB	801.3 MB	104.1 MB	201.4 KB
336	54/d53043	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 01:17:33.151	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 40s	4m 33s	-	162.1%	2.1%	2.7 GB	3.4 GB	5.9 GB	2.2 GB
349	d3/e54bf2	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-08-01 01:22:13.168	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	10s	3.1s	-	104.6%	0.0%	53.7 MB	496 MB	57.4 MB	969 B
243	81/168a6d	VELVETOPTIMIZER	LHS	FAILED	0	2021-08-01 00:36:42.783	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	32 GB	50m 5s	49m 59s	-	210.1%	25.4%	31.9 GB	39.5 GB	132.7 GB	57.1 GB
47	0a/888dc7	SPADES	LNN	COMPLETED	0	2021-07-31 23:44:47.433	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 42m 53s	1h 42m 46s	-	356.3%	0.9%	2.2 GB	3.1 GB	51.1 GB	14.7 GB
351	74/49d9b0	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-08-01 01:27:43.206	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.2s	-	119.5%	0.0%	10.7 MB	55.5 MB	18.8 MB	13.2 MB
353	3f/c0ace1	ASSEMBLY_MAPPING	SPAdes	COMPLETED	0	2021-08-01 01:27:48.234	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	10.1s	-	277.7%	0.6%	754.9 MB	1.2 GB	101.8 MB	51.3 KB
355	fd/baa920	MISASSEMBLY	SPAdes	COMPLETED	0	2021-08-01 01:28:03.222	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.3s	-	113.1%	0.1%	76.2 MB	493.4 MB	13.7 MB	1.5 KB
357	f5/eda6a4	SNP_ASSESSMENT	SPAdes	COMPLETED	0	2021-08-01 01:28:03.275	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2s	-	103.4%	0.1%	70.3 MB	511.5 MB	96.9 MB	5.8 KB
356	e5/164534	GAP_ASSESSMENT	SPAdes	COMPLETED	0	2021-08-01 01:28:03.218	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	14.9s	12.5s	-	100.4%	0.5%	650.5 MB	1.1 GB	96.9 MB	10.2 KB
354	7e/5a5b84	ASSEMBLY_STATS_MAPPING	SPAdes	COMPLETED	0	2021-08-01 01:28:03.323	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.8s	17.6s	-	101.3%	0.4%	556 MB	997.2 MB	110.2 MB	55.5 KB
318	e2/57790a	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-08-01 01:04:18.021	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	24m 15s	24m 9s	-	152.8%	2.4%	3.1 GB	4 GB	21.6 GB	9.4 GB
358	1c/0c6278	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-08-01 01:28:33.234	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	1.7s	-	124.4%	0.0%	44.8 MB	470.7 MB	31.7 MB	955 B
41	83/bc9c48	UNICYCLER	ENN	COMPLETED	0	2021-07-31 23:44:47.392	docker:cimendes/unicycler:0.4.8-1	4	-	-	16 GB	1h 48m 4s	1h 47m 53s	-	216.5%	2.1%	2.6 GB	3.5 GB	39.8 GB	130.2 GB
359	07/9576a3	FILTER_ASSEMBLY	Unicycler	COMPLETED	0	2021-08-01 01:32:53.267	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.3s	-	113.8%	0.1%	76.8 MB	2.9 GB	32.8 MB	29.2 MB
361	7a/d567ae	ASSEMBLY_MAPPING	Unicycler	COMPLETED	0	2021-08-01 01:32:58.275	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	16.3s	-	315.3%	0.5%	705.4 MB	944 MB	117.8 MB	77.2 KB
362	b4/73e857	SNP_ASSESSMENT	Unicycler	COMPLETED	0	2021-08-01 01:33:18.275	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2.2s	-	100.1%	0.0%	57.6 MB	499.3 MB	97.2 MB	5.3 KB
363	80/1d0f33	MISASSEMBLY	Unicycler	COMPLETED	0	2021-08-01 01:33:18.323	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2.4s	-	116.2%	0.1%	75.5 MB	495.4 MB	13.7 MB	1.1 KB
365	58/b65196	GAP_ASSESSMENT	Unicycler	COMPLETED	0	2021-08-01 01:33:18.267	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	26.6s	-	96.8%	0.3%	393.7 MB	866.4 MB	97.2 MB	24.7 KB
364	2b/4507a1	ASSEMBLY_STATS_MAPPING	Unicycler	COMPLETED	0	2021-08-01 01:33:18.271	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	49.9s	45.4s	-	98.9%	0.3%	334.1 MB	775.9 MB	126.5 MB	64.3 KB
36	8a/de8faa	METASPADES	LNN	COMPLETED	0	2021-07-31 23:44:47.364	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	1h 49m 44s	1h 49m 31s	-	355.4%	1.8%	2.2 GB	3 GB	66.8 GB	14.8 GB
366	4b/75af59	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-08-01 01:34:33.273	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	964ms	-	143.6%	0.0%	10.7 MB	55.5 MB	18.7 MB	13.3 MB
368	bd/e5bef6	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 01:34:38.275	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	15s	9.5s	-	267.9%	0.6%	754.6 MB	1 GB	101.8 MB	33.1 KB
372	88/324120	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-08-01 01:34:53.297	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.5s	-	110.4%	0.1%	74.9 MB	492.6 MB	13.7 MB	1.6 KB
371	6c/f3f8c7	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-08-01 01:34:53.294	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	2.9s	-	99.4%	0.1%	120.3 MB	568.3 MB	96.7 MB	11.5 KB
369	5e/2ce038	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-08-01 01:34:53.369	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	14.8s	12.4s	-	92.8%	0.5%	697.6 MB	1.1 GB	96.7 MB	6.8 KB
370	0b/745ed5	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 01:34:53.372	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.8s	24.3s	-	97.6%	0.3%	414.5 MB	1.1 GB	110 MB	44.7 KB
60	3f/b93294	VELVETOPTIMIZER	ENN	COMPLETED	0	2021-07-31 23:44:47.444	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	16 GB	1h 50m 48s	1h 50m 39s	-	258.4%	5.9%	15 GB	16.5 GB	238.1 GB	28.7 GB
373	ce/47f305	FILTER_ASSEMBLY	VelvetOptimizer	COMPLETED	0	2021-08-01 01:35:38.293	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1s	-	143.8%	0.0%	10.4 MB	55.5 MB	33.3 MB	28.2 MB
375	94/bbc6c5	ASSEMBLY_MAPPING	VelvetOptimizer	COMPLETED	0	2021-08-01 01:35:43.302	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14.6s	-	307.3%	0.6%	766.9 MB	1.2 GB	116.8 MB	637.6 KB
377	cb/fa6d69	MISASSEMBLY	VelvetOptimizer	COMPLETED	0	2021-08-01 01:36:03.311	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.6s	-	110.2%	0.1%	77.4 MB	495.4 MB	14.3 MB	8.6 KB
379	16/8fe147	SNP_ASSESSMENT	VelvetOptimizer	COMPLETED	0	2021-08-01 01:36:03.304	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	24.9s	18.8s	-	93.2%	0.1%	111.2 MB	552.1 MB	103.8 MB	340.6 KB
378	a6/161fd1	GAP_ASSESSMENT	VelvetOptimizer	COMPLETED	0	2021-08-01 01:36:03.308	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	28.1s	-	97.0%	0.3%	434.9 MB	881 MB	103.8 MB	131.9 KB
376	e7/03591a	ASSEMBLY_STATS_MAPPING	VelvetOptimizer	COMPLETED	0	2021-08-01 01:36:03.357	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 20s	1m 14s	-	100.2%	0.3%	402.7 MB	844 MB	132.6 MB	552.8 KB
360	8a/d80083	READ_MAPPING	Unicycler	COMPLETED	0	2021-08-01 01:32:53.288	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 50s	4m 46s	-	153.8%	1.9%	2.5 GB	3.2 GB	3.3 GB	1.9 GB
380	c6/605a59	ASSEMBLY_STATS_GLOBAL	Unicycler	COMPLETED	0	2021-08-01 01:37:43.305	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.3s	-	117.8%	0.0%	53.5 MB	468.6 MB	37.2 MB	934 B
18	58/38335d	GATBMINIAPIPELINE	LNN	COMPLETED	0	2021-07-31 23:44:47.307	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	4	-	-	16 GB	1h 53m 20s	1h 53m 14s	-	495.9%	5.6%	7.1 GB	12.1 GB	111.3 GB	35.9 GB
381	a4/97be4d	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:38:08.307	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	887ms	-	121.7%	0.0%	11.7 MB	55.5 MB	16.7 MB	13.2 MB
383	d4/3d66ed	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:38:13.308	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	9.8s	-	267.1%	0.6%	738.4 MB	1.2 GB	101.8 MB	39.8 KB
386	4c/bd788d	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:38:28.313	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	3.5s	-	66.3%	0.1%	95.4 MB	536.1 MB	96.8 MB	1.2 KB
384	5c/1a42f5	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:38:28.320	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	2.2s	-	116.6%	0.0%	52.9 MB	494.7 MB	13.7 MB	1.6 KB
385	88/e2da7f	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:38:28.310	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.9s	12.8s	-	98.3%	0.4%	577.4 MB	1021.2 MB	96.8 MB	9.6 KB
387	76/28480e	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:38:28.324	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	24.8s	21.6s	-	99.5%	0.4%	503.6 MB	1.1 GB	110.1 MB	49.4 KB
374	a1/b768b9	READ_MAPPING	VelvetOptimizer	COMPLETED	0	2021-08-01 01:35:38.329	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	3m 40s	3m 37s	-	153.3%	1.9%	2.5 GB	3.2 GB	3.8 GB	2.4 GB
388	27/142a13	ASSEMBLY_STATS_GLOBAL	VelvetOptimizer	COMPLETED	0	2021-08-01 01:39:18.319	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2s	-	118.5%	0.0%	44.9 MB	474.6 MB	37.7 MB	972 B
343	8d/9a8b2b	READ_MAPPING	SKESA	COMPLETED	0	2021-08-01 01:18:13.147	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	21m 55s	21m 49s	-	165.6%	2.2%	2.9 GB	3.5 GB	17.3 GB	9.5 GB
389	36/fe7699	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-08-01 01:40:08.346	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	1.6s	-	133.4%	0.0%	43 MB	463.9 MB	15.8 MB	904 B
214	40/62a332	VELVETOPTIMIZER	LNN	FAILED	0	2021-08-01 00:23:17.639	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	32 GB	1h 21m 21s	1h 21m 16s	-	110.2%	25.4%	31.9 GB	37.7 GB	128.9 GB	60 GB
266	08/9abb7e	VELVETOPTIMIZER	ERR2935805	FAILED	0	2021-08-01 00:45:47.904	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	32 GB	59m 25s	59m 21s	-	206.9%	25.4%	31.9 GB	38.9 GB	140.3 GB	59.7 GB
14	25/58d837	GATBMINIAPIPELINE	ERR2935805	COMPLETED	0	2021-07-31 23:44:47.296	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	4	-	-	16 GB	2h 35s	2h 27s	-	495.9%	5.8%	7.3 GB	12.5 GB	146.9 GB	36.1 GB
392	6f/87a4cc	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:45:23.389	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	925ms	-	132.5%	0.0%	10.5 MB	55.5 MB	20 MB	13.5 MB
394	bf/56cabd	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:45:28.392	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	9.3s	-	252.8%	0.6%	726.3 MB	1.2 GB	102.1 MB	65.9 KB
398	e7/2e7863	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:45:43.390	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.4s	-	79.0%	0.1%	101.2 MB	542 MB	97.1 MB	3.3 KB
396	f9/5cb1d0	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:45:43.438	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.7s	-	94.8%	0.1%	71.5 MB	489.9 MB	13.8 MB	1.6 KB
395	e1/8da16d	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:45:43.525	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	19.8s	13.2s	-	90.5%	0.4%	562.8 MB	1006.8 MB	97.1 MB	17.8 KB
397	12/83d896	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:45:43.521	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	34.8s	29.2s	-	98.5%	0.3%	398.6 MB	839.7 MB	110.7 MB	82.9 KB
46	16/993d0f	SPADES	ERR2984773	COMPLETED	0	2021-07-31 23:44:47.476	docker:cimendes/spades:3.15.0-1	4	-	-	16 GB	2h 3m 43s	2h 3m 32s	-	264.5%	1.9%	4.7 GB	5.3 GB	15.9 GB	106.4 GB
399	ae/1b6da4	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-08-01 01:48:33.407	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.4s	-	130.3%	0.1%	93.8 MB	2.9 GB	49.9 MB	31.5 MB
401	28/765645	ASSEMBLY_MAPPING	SPAdes	COMPLETED	0	2021-08-01 01:48:38.403	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14.1s	-	303.4%	0.6%	791 MB	1.8 GB	120.1 MB	138.6 KB
402	fc/1a4f96	MISASSEMBLY	SPAdes	COMPLETED	0	2021-08-01 01:48:58.410	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2.3s	-	113.6%	0.1%	76.4 MB	493.5 MB	13.8 MB	5.2 KB
403	6e/f1b391	SNP_ASSESSMENT	SPAdes	COMPLETED	0	2021-08-01 01:48:58.403	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4s	-	89.9%	0.1%	102.4 MB	543.2 MB	97.9 MB	35.8 KB
405	02/25510a	GAP_ASSESSMENT	SPAdes	COMPLETED	0	2021-08-01 01:48:58.406	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	24.8s	22s	-	100.7%	0.5%	587 MB	1 GB	97.9 MB	30.6 KB
404	40/15e5f9	ASSEMBLY_STATS_MAPPING	SPAdes	COMPLETED	0	2021-08-01 01:48:58.399	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	59.9s	56.5s	-	99.4%	0.3%	380.5 MB	821.7 MB	129.6 MB	234.1 KB
367	c2/ec0835	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-08-01 01:34:33.296	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	17m 40s	17m 37s	-	169.0%	2.2%	2.9 GB	3.5 GB	19.5 GB	11.7 GB
406	97/c1c075	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-08-01 01:52:13.441	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.8s	-	128.2%	0.0%	43.9 MB	468.6 MB	23.1 MB	941 B
352	ad/1f27aa	READ_MAPPING	SPAdes	COMPLETED	0	2021-08-01 01:27:43.225	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	25m 15s	25m 10s	-	173.8%	2.3%	2.9 GB	3.5 GB	19.5 GB	11.7 GB
407	d5/9f3a8d	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-08-01 01:52:58.448	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	5s	1.8s	-	128.0%	0.0%	41.8 MB	461.4 MB	23.2 MB	920 B
400	eb/ec6d13	READ_MAPPING	SPAdes	COMPLETED	0	2021-08-01 01:48:33.440	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 40s	5m 34s	-	161.0%	1.7%	2.2 GB	3 GB	5.9 GB	2.2 GB
408	7c/065d7b	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-08-01 01:54:13.451	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.5s	-	117.8%	0.0%	54.7 MB	496.8 MB	54.3 MB	949 B
382	79/a933dc	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:38:08.337	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	23m 10s	23m 4s	-	171.8%	2.3%	2.9 GB	3.6 GB	16.5 GB	8.7 GB
409	a8/b8f522	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-08-01 02:01:18.536	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.5s	-	134.2%	0.0%	44.3 MB	470.3 MB	21.1 MB	974 B
393	98/952e1c	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 01:45:23.422	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	18m 20s	18m 17s	-	157.4%	2.3%	3 GB	4 GB	21.1 GB	8.9 GB
410	2e/db8287	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-08-01 02:03:43.540	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	1.7s	-	131.2%	0.0%	43.3 MB	468.3 MB	24.4 MB	1000 B
350	f8/4d9d71	VELVETOPTIMIZER	LHS	FAILED	0	2021-08-01 01:26:48.236	docker:cimendes/velvetoptimiser:2.2.6-1	4	-	-	48 GB	48m 40s	48m 33s	-	297.6%	38.1%	47.9 GB	54 GB	147.9 GB	63 GB
15	60/467796	GATBMINIAPIPELINE	ERR2984773	COMPLETED	0	2021-07-31 23:44:47.283	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	4	-	-	16 GB	2h 42m 41s	2h 42m 35s	-	451.8%	4.6%	5.7 GB	12.6 GB	109.6 GB	28.2 GB
411	02/77c33b	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 02:27:28.761	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	107.5%	0.0%	5.4 MB	19 MB	34.9 MB	29.6 MB
413	02/4f5ef2	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-08-01 02:27:33.765	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14s	-	298.2%	0.6%	777.1 MB	2 GB	118.2 MB	128 KB
415	76/ad373e	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-08-01 02:27:53.760	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.8s	2.4s	-	87.1%	0.1%	76 MB	494.1 MB	13.8 MB	1.9 KB
414	eb/a0e5bb	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 02:27:53.754	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	5.5s	-	67.9%	0.1%	110.9 MB	551.6 MB	97.8 MB	39.2 KB
417	ea/9cb0b4	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-08-01 02:27:53.757	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.9s	23.7s	-	94.2%	0.4%	455.9 MB	1.1 GB	97.8 MB	35.5 KB
