,Reference,Assembler,Lx,nContigs
33,Escherichia_coli,IDBA-UD,0.3333333333333333,15
34,Escherichia_coli,IDBA-UD,0.4444444444444444,22
35,Escherichia_coli,IDBA-UD,0.5555555555555556,31
36,Escherichia_coli,IDBA-UD,0.6666666666666666,44
37,Escherichia_coli,IDBA-UD,0.7777777777777777,63
38,Escherichia_coli,IDBA-UD,0.8888888888888888,97
39,Escherichia_coli,IDBA-UD,1.0,
40,Lactobacillus_fermentum,IDBA-UD,0.0,0
41,Lactobacillus_fermentum,IDBA-UD,0.1111111111111111,1
42,Lactobacillus_fermentum,IDBA-UD,0.2222222222222222,4
43,Lactobacillus_fermentum,IDBA-UD,0.3333333333333333,6
44,Lactobacillus_fermentum,IDBA-UD,0.4444444444444444,11
45,Lactobacillus_fermentum,IDBA-UD,0.5555555555555556,16
46,Lactobacillus_fermentum,IDBA-UD,0.6666666666666666,23
47,Lactobacillus_fermentum,IDBA-UD,0.7777777777777777,34
48,Lactobacillus_fermentum,IDBA-UD,0.8888888888888888,54
49,Lactobacillus_fermentum,IDBA-UD,1.0,
50,Listeria_monocytogenes,IDBA-UD,0.0,0
51,Listeria_monocytogenes,IDBA-UD,0.1111111111111111,0
52,Listeria_monocytogenes,IDBA-UD,0.2222222222222222,1
53,Listeria_monocytogenes,IDBA-UD,0.3333333333333333,1
54,Listeria_monocytogenes,IDBA-UD,0.4444444444444444,2
55,Listeria_monocytogenes,IDBA-UD,0.5555555555555556,3
56,Listeria_monocytogenes,IDBA-UD,0.6666666666666666,5
57,Listeria_monocytogenes,IDBA-UD,0.7777777777777777,7
58,Listeria_monocytogenes,IDBA-UD,0.8888888888888888,11
59,Listeria_monocytogenes,IDBA-UD,1.0,
60,Pseudomonas_aeruginosa,IDBA-UD,0.0,0
61,Pseudomonas_aeruginosa,IDBA-UD,0.1111111111111111,2
62,Pseudomonas_aeruginosa,IDBA-UD,0.2222222222222222,7
63,Pseudomonas_aeruginosa,IDBA-UD,0.3333333333333333,12
64,Pseudomonas_aeruginosa,IDBA-UD,0.4444444444444444,19
65,Pseudomonas_aeruginosa,IDBA-UD,0.5555555555555556,28
66,Pseudomonas_aeruginosa,IDBA-UD,0.6666666666666666,39
67,Pseudomonas_aeruginosa,IDBA-UD,0.7777777777777777,52
68,Pseudomonas_aeruginosa,IDBA-UD,0.8888888888888888,72
69,Pseudomonas_aeruginosa,IDBA-UD,1.0,130
70,Salmonella_enterica,IDBA-UD,0.0,0
71,Salmonella_enterica,IDBA-UD,0.1111111111111111,9
72,Salmonella_enterica,IDBA-UD,0.2222222222222222,23
73,Salmonella_enterica,IDBA-UD,0.3333333333333333,43
74,Salmonella_enterica,IDBA-UD,0.4444444444444444,70
75,Salmonella_enterica,IDBA-UD,0.5555555555555556,107
76,Salmonella_enterica,IDBA-UD,0.6666666666666666,161
77,Salmonella_enterica,IDBA-UD,0.7777777777777777,237
78,Salmonella_enterica,IDBA-UD,0.8888888888888888,375
79,Salmonella_enterica,IDBA-UD,1.0,
80,Staphylococcus_aureus,IDBA-UD,0.0,0
81,Staphylococcus_aureus,IDBA-UD,0.1111111111111111,1
82,Staphylococcus_aureus,IDBA-UD,0.2222222222222222,3
83,Staphylococcus_aureus,IDBA-UD,0.3333333333333333,6
84,Staphylococcus_aureus,IDBA-UD,0.4444444444444444,10
85,Staphylococcus_aureus,IDBA-UD,0.5555555555555556,16
86,Staphylococcus_aureus,IDBA-UD,0.6666666666666666,22
87,Staphylococcus_aureus,IDBA-UD,0.7777777777777777,31
88,Staphylococcus_aureus,IDBA-UD,0.8888888888888888,42
89,Staphylococcus_aureus,IDBA-UD,1.0,
90,Staphylococcus_aureus_plasmid1,IDBA-UD,0.0,0
91,Staphylococcus_aureus_plasmid1,IDBA-UD,0.1111111111111111,0
92,Staphylococcus_aureus_plasmid1,IDBA-UD,0.2222222222222222,0
93,Staphylococcus_aureus_plasmid1,IDBA-UD,0.3333333333333333,0
94,Staphylococcus_aureus_plasmid1,IDBA-UD,0.4444444444444444,0
95,Staphylococcus_aureus_plasmid1,IDBA-UD,0.5555555555555556,0
96,Staphylococcus_aureus_plasmid1,IDBA-UD,0.6666666666666666,0
97,Staphylococcus_aureus_plasmid1,IDBA-UD,0.7777777777777777,0
