task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
130	18/6989ef	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-19 19:29:20.536	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	33m 30s	12.4s	-	560.6%	0.3%	828.3 MB	2.2 GB	117.8 MB	278.3 KB
196	22/acd71e	FILTER_ASSEMBLY	ABySS	COMPLETED	0	2021-10-19 19:29:50.555	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	25s	1.3s	-	109.5%	0.1%	77.8 MB	2.6 GB	33.7 MB	29.8 MB
198	55/cd979d	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-19 19:29:50.563	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	3s	-	91.4%	0.1%	66.1 MB	348.6 MB	14 MB	6.2 KB
132	85/72c3c7	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-19 19:29:50.536	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	32m 55s	12.6s	-	562.7%	0.4%	906.3 MB	2.2 GB	118 MB	132 KB
199	94/169d5e	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-19 19:29:50.560	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.9s	23.8s	-	99.0%	0.1%	102 MB	382.7 MB	99.6 MB	394.6 KB
200	1c/e0a692	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-19 19:29:50.557	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.9s	28.8s	-	99.9%	0.3%	445.1 MB	735.8 MB	99.6 MB	61.9 KB
204	c9/12d912	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-19 19:30:20.592	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	3.1s	-	100.0%	0.1%	66.2 MB	348.8 MB	13.8 MB	5.4 KB
197	7e/c9797b	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-19 19:29:50.569	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.8s	38.1s	-	99.1%	0.1%	227.2 MB	508.1 MB	129.1 MB	317.9 KB
203	d4/51387d	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-19 19:30:20.600	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.6s	10.7s	-	85.1%	0.1%	101.8 MB	382.6 MB	97.9 MB	120 KB
205	eb/0bcc1e	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-19 19:30:20.596	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.6s	27.1s	-	97.4%	0.3%	360.8 MB	644.3 MB	97.9 MB	19.6 KB
